,question,golden_answer,answer,judge,model
3034,this poster was created to increase support for the war effort.the poster links food rationing to,aiding the war effort,Many wartime posters linked food rationing to supporting troops and the war effort. The specific poster would need to be identified for more detail.,True,gpt4
3035,who was the first coronated king of manipur at kangla,Pakhangba,King Nongda Lairen Pakhangba (33 AD) is considered the first historically verifiable king of Manipur.,True,gpt4
3036,how many episodes curse of oak island season 5,18,"""The Curse of Oak Island"" Season 5 has 18 episodes.",True,gpt4
3038,only player to play for manchester united manchester city liverpool and everton,Peter Andrew Beardsley,"Peter Beardsley is the only player to have played for Manchester United, Manchester City, Liverpool, and Everton.",True,gpt4
3039,what is a buckeye the mascot for ohio state university,Anthropomorphic buckeye nut,The Buckeye mascot represents Ohio State University and is named Brutus Buckeye.,False,gpt4
3041,georgia out of angus thongs and perfect snogging,Georgia Groome as Georgia Nicolson,"Georgia Nicholson is the protagonist of ""Angus, Thongs and Perfect Snogging.""",True,gpt4
3042,who has appeared in the most royal rumbles,Shawn Michaels,Kane has appeared in the most Royal Rumble matches.,False,gpt4
3043,who sang the song if loving you is wrong i don't want to be right,The Emotions,"""If Loving You Is Wrong (I Don't Want to Be Right)"" is a song originally sung by Luther Ingram.",True,gpt4
3045,who built the tower of london in 1066,William the Conqueror,The Tower of London was founded by William the Conqueror in 1066.,True,gpt4
3046,when did seat belts become law in ontario,"January 1, 1976","Seat belts became mandatory in Ontario on January 1, 1976.",True,gpt4
3047,where does the band imagine dragons come from,"Las Vegas, Nevada","The band Imagine Dragons originates from Las Vegas, Nevada.",True,gpt4
3048,when is the season finale of designated survivor,"May 16, 2018","The air date for the ""Designated Survivor"" season finale varies by season.",False,gpt4
3050,where does the cell spend most of its time in the cell cycle,Interphase,A cell spends most of its time in the Interphase stage of the cell cycle.,True,gpt4
3051,how many us states currently use capital punishment,31 states,"As of 2021, 27 US states allow capital punishment.",False,gpt4
3052,who plays yoda in revenge of the sith,Frank Oz,"Frank Oz plays Yoda in ""Revenge of the Sith.""",True,gpt4
3053,what kind of national legislature did the constitution created,bicameral Congress,The U.S. Constitution created a bicameral national legislature comprising the Senate and the House of Representatives.,True,gpt4
3054,where did the california gold rush take place,Northern California,The California Gold Rush primarily took place in the Sierra Nevada foothills.,True,gpt4
3055,tumhi ho bandhu sakha tumhi cast real name,Aalika Sheikh,"""Tumhi Ho Bandhu Sakha Tumhi"" featured several actors. Please specify which character's real name you're seeking.",False,gpt4
3056,who plays the dwarf king in the hobbit,Richard Crispin Armitage,"The Dwarf King, Thorin Oakenshield, in ""The Hobbit"" films is played by Richard Armitage.",True,gpt4
3057,where did they film woody the woodpecker movie,Canada,"""Woody Woodpecker"" movie was primarily filmed in Canada.",True,gpt4
3058,who presides over the highest criminal court in a district,District Judge,"In India, the Sessions Judge or the Additional Sessions Judge presides over the highest criminal court in a district.",False,gpt4
3059,who sang how long has this been going on song,Ace,"""How Long Has This Been Going On?"" is a song by George and Ira Gershwin, and it's been covered by many artists over the years. Depending on the version you're thinking of, one popular version is by Ace.",True,gpt4
3060,when does bill nye saves the world season 2 come out,"December 29, 2017","""Bill Nye Saves the World"" Season 2 was released on Netflix on December 29, 2017.",True,gpt4
3061,when did skiing halfpipe become an olympic event,2014,"Skiing halfpipe became an Olympic event at the 2014 Winter Olympics in Sochi, Russia.",True,gpt4
3062,when did the movie princess bride come out,"September 25, 1987","""The Princess Bride"" movie was released in 1987.",True,gpt4
3063,who is ishani in lies of the heart,Siddharth Arora,"In the TV series ""Doli Armaano Ki,"" which was titled ""Lies of the Heart"" in its English version, Ishani is Urmi's daughter.",False,gpt4
3064,who hung the lanterns in the old north church,Robert Newman,"According to legend, Paul Revere instructed Robert Newman, the church's sexton, to place two lanterns in the steeple of Boston's Old North Church to signal the route the British were taking to Lexington and Concord.",True,gpt4
3065,when was the last wolf pack killed in yellowstone,1926,The last native wolf in Yellowstone was killed in the 1920s. Wolves were reintroduced to the park in the mid-1990s.,True,gpt4
3066,when did the vikings first sail and reach britain,6 January 793,"The Vikings first sailed and raided Britain in the late 8th century, around 793 AD.",True,gpt4
3067,what is the minimum dollar amount for federal court,"$75,000","In federal court, for diversity jurisdiction cases, the matter in controversy must exceed $75,000.",True,gpt4
3068,where would the group bacteroids likely be found,the human colon,Bacteroids are commonly found in the human gastrointestinal tract.,False,gpt4
3069,who sings i wanna rock'n'roll all night,Kiss,"""I Wanna Rock 'n' Roll All Night"" is sung by KISS.",True,gpt4
3070,what is it called when you believe in greek gods,Hellenism,Believing in Greek gods is usually referred to as Hellenic polytheism or Hellenismos in modern terms.,True,gpt4
3071,who won french open 2017 tennis tournament in men's double category,Ryan Harrison,The French Open 2017 men's doubles was won by Michael Venus and Ryan Harrison.,True,gpt4
3072,whos jack the ripper in gotham by gaslight,Jacob Packer,"In ""Gotham by Gaslight,"" Jack the Ripper is revealed to be James Gordon.",False,gpt4
3073,who killed barry allen's mom tv show,the Reverse-Flash,"In the TV show ""The Flash,"" Reverse-Flash/Eobard Thawne killed Barry Allen's mom.",True,gpt4
3074,who won first ancient olympic 200 yard race,Coroebus of Elis,"The ancient Olympic games' events and winners aren't always clearly documented, especially for specific events like a 200-yard race.",False,gpt4
3075,who was selected for the 2018 football hall of fame,Ray Lewis,"The Pro Football Hall of Fame class of 2018 included Randy Moss, Ray Lewis, Brian Urlacher, Terrell Owens, and others.",True,gpt4
3076,what type of speed does a speedometer measure,instantaneous speed,A speedometer measures instantaneous speed.,True,gpt4
3077,what is the name of the lymphatic vessels located in the small intestine,lacteals,The lymphatic vessels in the small intestine are called lacteals.,True,gpt4
3078,the inner sanctuary of the parthenon where the statue of athena is located in known as the,cella,"The inner sanctuary of the Parthenon where the statue of Athena was located is known as the ""cella"" or ""naos.""",True,gpt4
3079,what is the emblematic rhythm of dominican republic,merengue,"The emblematic rhythm of the Dominican Republic is the ""Merengue.""",True,gpt4
3080,who voiced mewtwo in pokemon the first movie,Showtaro Morikubo,"In ""Pokémon: The First Movie,"" Mewtwo's English voice was provided by Philip Bartlett.",True,gpt4
3081,who wrote the theme song to law and order,Mike Post,"Mike Post wrote the theme song to ""Law & Order.""",True,gpt4
3082,most of new zealands land supports which economic activity,agriculture,Most of New Zealand's land supports agriculture.,True,gpt4
3084,what was the original purpose of the kremlin,the tsar's Moscow residence,The original purpose of the Kremlin was as a fortified complex to protect the city of Moscow.,False,gpt4
3085,when is the opening ceremonies of the olympics 2018,9 February 2018,"The opening ceremonies of the 2018 Winter Olympics were on February 9, 2018.",True,gpt4
3086,who sang theme song for dukes of hazard,Waylon Jennings,"The theme song for ""The Dukes of Hazzard"" is titled ""Good Ol' Boys"" and was sung by Waylon Jennings.",True,gpt4
3087,points on a sphere or angles in a circle are measured in units called,radians,Points on a sphere or angles in a circle are measured in units called degrees.,True,gpt4
3088,what is the year round weather in dubai,tropical desert climate,"Dubai experiences a desert climate with hot summers and mild winters. Summers (April to October) are extremely hot and humid, while winters (November to March) are warm with cool nights.",True,gpt4
3089,when did john hart play the lone ranger,from 1952 until 1953,John Hart played the Lone Ranger in 1952-1953.,True,gpt4
3090,published a treatise on perspective della pitture (or on painting) in 1435,Leon Battista Alberti,"Leon Battista Alberti published ""De Pictura"" (On Painting) in 1435.",True,gpt4
3091,who sings you're welcome in moana credits,Dwayne Johnson,"The song ""You're Welcome"" during the end credits of ""Moana"" is performed by Jordan Fisher featuring Lin-Manuel Miranda.",True,gpt4
3092,who is the coach for the ottawa senators,Guy Boucher,"The coach of the Ottawa Senators can change over time. As of my last update in 2021, D.J. Smith was the coach.",False,gpt4
3093,where was the remake of dirty dancing filmed,High Hampton Inn in Cashiers,"The remake of ""Dirty Dancing"" in 2017 was filmed in various locations, including parts of North Carolina and Virginia.",True,gpt4
3094,when did sussex split into east and west,1832,Sussex was historically divided into East and West by the Saxons around the 12th century.,False,gpt4
3095,who does the voice of the gorilla in the movie sing,Taron Egerton,"In the movie ""Sing,"" the voice of the gorilla named Johnny is provided by Taron Egerton.",True,gpt4
3096,who was suite judy blue eyes written about,singer,"""Suite: Judy Blue Eyes"" was written by Stephen Stills and is about his relationship with singer Judy Collins.",True,gpt4
3097,when did a wrinkle in time start filming,"November 2, 2016","Filming for ""A Wrinkle in Time"" started in November 2016.",True,gpt4
3099,who played shmuel in the boy in the striped pyjamas,Jack Scanlon,"Jack Scanlon played Shmuel in ""The Boy in the Striped Pyjamas.""",True,gpt4
3100,what color pages in the emergency response guidebook (erg) list compounds by name,blue,"In the Emergency Response Guidebook (ERG), yellow-colored pages list compounds by name.",False,gpt4
3101,who developed the concept of total quality management,W. Edwards Deming,W. Edwards Deming and Joseph Juran are widely recognized for developing the concept of Total Quality Management (TQM).,True,gpt4
3103,this inventor co-created the film fred ott’s sneeze,Fred Ott,"Thomas Edison co-created the film ""Fred Ott’s Sneeze.""",True,gpt4
3104,who sings what the world needs now in boss baby,Missi Hale,"""What the World Needs Now"" is sung by Missi Hale in ""Boss Baby.""",True,gpt4
3105,who won the most medals at the 2014 winter olympics,Russia (,Russia won the most medals at the 2014 Winter Olympics.,True,gpt4
3106,who determines the rules of the us house and us senate,United States Senate,"The rules of the US House are determined by the House Rules Committee, and the US Senate has its own set of standing rules.",True,gpt4
3107,who won britain's next top model 2016,Chloe Keenull,Chloe Keenull won Britain's Next Top Model in 2016.,True,gpt4
3108,when did las vegas become a gambling town,1931,Las Vegas became a gambling town officially in 1931 when Nevada legalized casino gambling.,True,gpt4
3110,list the seven gifts of the holy spirit,fortitude,"The seven gifts of the Holy Spirit are: Wisdom, Understanding, Counsel (Right Judgment), Fortitude (Courage), Knowledge, Piety (Reverence), and Fear of the Lord (Wonder and Awe).",True,gpt4
3111,where is beijing located on the world map,northern China,Beijing is located in the northeastern part of China on the world map.,False,gpt4
3112,when did the legal drinking age changed to 21,By mid-1988,The legal drinking age in the U.S. was changed to 21 in 1984 with the National Minimum Drinking Age Act.,False,gpt4
3114,where does the spinal cord become cauda equina,L1 or L2,The spinal cord becomes the cauda equina at the lower lumbar level.,True,gpt4
3115,when did clifford the big red dog first air on tv,"September 4, 2000","""Clifford the Big Red Dog"" first aired on TV in 2000.",True,gpt4
3117,what was guantanamo bay before it was a prison,Guantanamo Bay Naval Base,"Before it was a prison, Guantanamo Bay was a naval base.",True,gpt4
3118,who was the 19th c. artist who was both painter and graphic designer,René Georges Hermann-Paul,Many 19th-century artists both painted and did graphic design. One such artist could be Henri de Toulouse-Lautrec.,False,gpt4
3119,what is dj's boyfriends name on full house,Steve Hale,"DJ Tanner's boyfriend on ""Full House"" was Steve Hale, played by Scott Weinger.",True,gpt4
3120,who plays brad pitt's daughter in moneyball,Kerris Lilla Dorsey,"Kerris Dorsey played Brad Pitt's daughter in ""Moneyball.""",True,gpt4
3121,who won season 2 of real chance of love,Jackie DaFonseca,"Hot Wings (Kamille Leai) won season 2 of ""Real Chance of Love.""",True,gpt4
3122,where did huntington's disease get its name,the physician George Huntington,"Huntington's disease is named after Dr. George Huntington, who first described the condition.",True,gpt4
3124,turkey stuffed with a duck stuffed with a chicken,Turducken,"A turkey stuffed with a duck stuffed with a chicken is called a ""Turducken.""",True,gpt4
3125,who won the first season of america's got talent,Bianca Ryan,"Bianca Ryan won the first season of ""America's Got Talent.""",True,gpt4
3129,when did ga state get a football team,2010,Georgia State University's football team played its inaugural season in 2010.,True,gpt4
3131,who plays heather in beauty and the beast,Nicole Gale Anderson,"Heather, in the TV series ""Beauty and the Beast,"" is played by Nicole Gale Anderson.",True,gpt4
3132,who is the head of the department of homeland security 2017,Kirstjen Nielsen,John F. Kelly was the head of the Department of Homeland Security in 2017 before Kirstjen Nielsen took over later that year.,True,gpt4
3134,who wore number 7 for the green bay packers,Don Majkowski,Brett Favre wore number 4 for the Green Bay Packers. The number 7 hasn't been notably associated with a Packers legend.,False,gpt4
3135,how long did the democrats control the house and senate,57 yrs,"Democrats have controlled the House and Senate for various lengths of time. Historically, they held uninterrupted control of the House from 1955 to 1995 and have had multiple periods in control of the Senate.",False,gpt4
3136,who can be called a man of god,beloved religious leaders,"A ""man of God"" is typically a term used to describe someone deeply devoted to their religious faith and practices, often a religious leader or devout follower.",True,gpt4
3137,a system of fortifications along france's border,Maginot Line,"The system of fortifications along France's border is known as the ""Maginot Line.""",True,gpt4
3138,who wrote ain't living long like this,Rodney Crowell,"""Ain't Living Long Like This"" was written by Rodney Crowell.",True,gpt4
3139,what is the name of the skin between your nostrils,the nasal septum,"The skin between your nostrils is called the ""columella.""",False,gpt4
3140,what is the biggest town in west virginia,Charleston,Charleston is the largest city in West Virginia.,True,gpt4
3141,when does monday night raw come on hulu,the following day,"As of my last update in 2021, episodes of ""Monday Night Raw"" typically appear on Hulu the day after they air live.",True,gpt4
3142,who become ceo of wipro company in 2016,Abid Ali Neemuchwala,Abidali Neemuchwala became the CEO of Wipro in 2016.,True,gpt4
3143,what is the breakdown product formed when one phosphate group is removed from atp,adenosine diphosphate (ADP),"When one phosphate group is removed from ATP (Adenosine Triphosphate), ADP (Adenosine Diphosphate) is formed along with an inorganic phosphate.",True,gpt4
3144,ahana from dil sambhal ja zara real name,Smriti Kalra,"Ahana from ""Dil Sambhal Ja Zara"" is played by Smriti Kalra.",True,gpt4
3145,to transplant a nucleus from one cell to another cell a scientist would use,somatic cell nuclear transfer,"To transplant a nucleus from one cell to another cell, a scientist would use somatic cell nuclear transfer.",True,gpt4
3146,what does a bull shark tooth look like,needle-like teeth,"Bull shark teeth are broad, triangular, and have serrated edges.",False,gpt4
3147,who played the girl in my two dads,Staci Keanull,"Staci Keanull played Nicole Bradford, the girl in ""My Two Dads.""",True,gpt4
3148,what type of planet is neptune known as,giant,"Neptune is known as an ""ice giant"" planet.",True,gpt4
3150,how many gallons of water in the gulf of mexico,660 quadrillion US gallons,"The exact volume of water in the Gulf of Mexico is not precisely determined, but estimates suggest it contains approximately 660 quadrillion gallons (2.5 million cubic kilometers) of water.",True,gpt4
3152,who is given credit for inventing the aqua lung,Jacques Cousteau,Jacques Cousteau and Emile Gagnull are given credit for inventing the Aqua-Lung.,True,gpt4
3153,where did the name huey helicopter come from,originally designated HU-1,"The ""Huey"" nickname for the UH-1 Iroquois helicopter comes from its original HU-1 designation (Helicopter Utility).",True,gpt4
3154,when did dragon ball super tournament of power start,"February 19, 2017","""Dragon Ball Super"" Tournament of Power arc started airing in 2017.",True,gpt4
3155,when was it was not death for i stood up published,1890,"""It was not Death, for I stood up"" is a poem by Emily Dickinson. While her exact publication dates can be murky because many of her works were published posthumously, this poem was written in the 19th century.",True,gpt4
3156,what is the definition of the name thomas,"""twin""","The name Thomas is of Aramaic origin and means ""twin.""",True,gpt4
3157,actress who plays penelope garcia on criminal minds,Kirsten Simone Vangsness,"Kirsten Vangsness plays Penelope Garcia on ""Criminal Minds.""",True,gpt4
3159,why did kevin can't wait wife leave the show,creative reasons,"In ""Kevin Can Wait,"" Donna (played by Erinn Hayes) was killed off after Season 1 to bring about creative changes to the storyline, including elevating Leah Remini's character.",True,gpt4
3160,when did season 4 of glee come out,"September 13, 2012","Season 4 of ""Glee"" premiered in 2012.",True,gpt4
3161,who were the major countries involved in the cold war,the Soviet Union,The major countries involved in the Cold War were the United States and the Soviet Union.,True,gpt4
3162,what is the main use of the eiffel tower in modern times,visited paid monument,"Today, the Eiffel Tower is primarily a tourist attraction, offering visitors panoramic views of Paris.",False,gpt4
3163,sweet leavened bread prepared for easter in romania,Kozunak,"The sweet leavened bread prepared for Easter in Romania is called ""cozonac.""",True,gpt4
3164,chief ministers of tamil nadu mentioned on wikipedia,Ramakrishna Ranga Rao,"A list of Chief Ministers of Tamil Nadu can be found on Wikipedia, but some notable ones include J. Jayalalithaa, M. Karunullidhi, and K. Kamaraj.",True,gpt4
3165,who played solomon in little house on the prairie,Todd Bridges,"Todd Bridges played Solomon Henry in ""Little House on the Prairie.""",True,gpt4
3166,who got the first arjun award in athletics,Gurbachan Singh Randhawa,The first Arjuna Award in athletics was given to Milkha Singh in 1961.,False,gpt4
3167,what is the genus of a bald eagle,Haliaeetus,"The genus of the bald eagle is ""Haliaeetus.""",True,gpt4
3168,who directed the best years of our lives,William Wyler,"""The Best Years of Our Lives"" was directed by William Wyler.",True,gpt4
3169,which british city is farthest from the sea,Coton in the Elms,The British city often cited as being furthest from the sea is Coventry.,False,gpt4
3170,how many characters are present in icd-10 codes,7,ICD-10 codes can be between 3 and 7 characters in length.,True,gpt4
3171,which layer of the meninges is connected to the brain,pia mater,The pia mater is the layer of the meninges that is directly connected to the brain.,True,gpt4
3172,who was first governor general of british india,Louis Mountbatten,Warren Hastings was the first Governor-General of British India.,True,gpt4
3173,where is the heart of palm on a palm tree,inner core and growing bud,"Heart of palm, also known as palm heart, is harvested from the inner core and growing bud of certain palm trees.",True,gpt4
3175,who made the poppies at tower of london,Paul Cummins,The poppies at the Tower of London were created by artists Paul Cummins and Tom Piper.,True,gpt4
3176,what is the inner core of the earth made from,some other elements,The Earth's inner core is primarily made from iron and nickel.,True,gpt4
3177,where did the british army launch a successful invasion in 1776,New York,The British Army launched a successful invasion of New York in 1776.,True,gpt4
3178,who wrote the guitar solo in beat it,Eddie Van Halen,"The guitar solo in ""Beat It"" was performed by Eddie Van Halen.",True,gpt4
3179,who was the first executive president of guyana,Arthur Chung,The first Executive President of Guyana was Linden Forbes Sampson Burnham.,True,gpt4
3180,who plays sven in the santa clarita diet,Leo Howard,"Goran Visnjic plays Sven in the ""Santa Clarita Diet.""",False,gpt4
3181,term limits for house of representatives and senate,Unlimited six-year terms,"U.S. Representatives serve two-year terms and Senators serve six-year terms. However, there's no term limit for either the House or the Senate at the federal level.",True,gpt4
3182,who hosted and won the inagural world cup,Uruguay,"The inaugural FIFA World Cup was hosted by Uruguay in 1930, and Uruguay also won it.",True,gpt4
3183,iupac name of element with atomic number 107,Bohrium,The IUPAC name for the element with atomic number 107 is Bohrium.,True,gpt4
3184,when does boomer find out she a cylon,Kobol's Last Gleaming,"Boomer (Sharon Valerii) finds out she's a Cylon in the TV series ""Battlestar Galactica"" during the first season.",False,gpt4
3185,who wrote the treasure of the sierra madre,B. Traven,"""The Treasure of the Sierra Madre"" was written by B. Traven.",True,gpt4
3186,what was the name of darth vader star destroyer,Devastator,"Darth Vader's Star Destroyer is called the ""Executor.""",False,gpt4
3187,what is the female lion called in lion king,Nala,"The female lion in ""The Lion King"" is named Nala.",True,gpt4
3188,how many seasons are in star wars the clone wars,6,"""Star Wars: The Clone Wars"" has 7 seasons.",False,gpt4
3189,who sings gone gone gone she been gone so long,Chilliwack,"The song ""Gone, Gone, Gone"" is by The Everly Brothers.",False,gpt4
3190,what does the air gap do on a dishwasher,backflow prevention,"The air gap in a dishwasher is designed to prevent any backflow of water, particularly dirty water, from the sink back into the dishwasher.",True,gpt4
3191,who does bryce dallas howard play in the grinch,Surprised Who,"Bryce Dallas Howard does not play a character in ""The Grinch"". She is not part of its cast.",False,gpt4
3192,where does dividends go on cash flow statement,the finullcing activities section,Dividends are typically found in the finullcing section of the cash flow statement.,True,gpt4
3193,what is the 180 degree line of longitude called,180th meridian or antimeridian,The 180-degree line of longitude is called the International Date Line.,False,gpt4
3194,north carolina delegate to the second continental congress,Timothy Bloodworth,"North Carolina had multiple delegates to the Second Continental Congress, including Joseph Hewes, Richard Caswell, and William Hooper.",False,gpt4
3195,who played the face in the a team,Dirk Benedict,"Dirk Benedict played ""Face"" (Templeton Peck) in the original ""A-Team"" TV series.",True,gpt4
3197,when are you considered under the poverty line,"US$11,770","Being considered ""under the poverty line"" varies by country, family size, and other factors. In the U.S., the Census Bureau determines poverty status.",False,gpt4
3198,who wrote if i were a boy reba or beyonce,Toby Gad,"""If I Were a Boy"" was written by BC Jean and Toby Gad. Beyoncé made it famous, and Reba McEntire later covered it.",True,gpt4
3200,when did world war one begin and end,28 July 1914,"World War One began on July 28, 1914, and ended on November 11, 1918.",True,gpt4
3201,who is opening for little mix glory days tour,Sheppard,"Different acts opened for Little Mix during their Glory Days Tour, but in the UK, the main support act was The Vamps.",True,gpt4
3202,when does the flash season 4 episode 3 air,"October 24, 2017","The Flash season 4 episode 3 aired on October 24, 2017.",True,gpt4
3204,who did the broncos beat in the super bowl,Carolina Panthers,The Broncos beat the Carolina Panthers in Super Bowl 50.,True,gpt4
3205,when does zay come to girl meets world,"May 13, 2015","Zay Babineaux, played by Amir Mitchell-Townes, was introduced in ""Girl Meets the Secret of Life,"" the third episode of the second season of ""Girl Meets World.""",False,gpt4
3206,who designed the earth day flag in 1969,John McConnell,The Earth Day flag (often associated with the ecology symbol) was created by cartoonist Ron Cobb in 1969.,False,gpt4
3207,the length and direction of a straight line between two locations or positions,displacement,"The straight line between two locations or positions is termed a ""segment"" or ""line segment."" Its direction in geography or navigation is often referred to as ""bearing"" or ""azimuth.""",False,gpt4
3208,who played nathan scott on one tree hill,James Martin Lafferty,"Nathan Scott on ""One Tree Hill"" was played by James Lafferty.",True,gpt4
3209,how much money did it cost to make gta v,137,The development and marketing costs for GTA V were estimated to be around $265 million.,False,gpt4
3210,who plays manny in diary of a wimpy kid,Connor and Owen Fielding,"Manny in ""Diary of a Wimpy Kid"" was played by Connor and Owen Fielding.",True,gpt4
3212,who plays the woodsman in over the garden wall,Christopher Lloyd,"The Woodsman in ""Over the Garden Wall"" is voiced by Christopher Lloyd.",True,gpt4
3213,who played anna in once upon a time,Elizabeth Dean Lail,"Anna in ""Once Upon a Time"" was played by Elizabeth Lail.",True,gpt4
3214,who made possible the first reproduction of the human voice on the phonograph,Thomas Alva Edison,The first reproduction of the human voice on the phonograph was made possible by Thomas Edison in 1877.,True,gpt4
3215,when did american idol end the first time,"April 7, 2016","""American Idol"" ended its original run on Fox on April 7, 2016.",True,gpt4
3216,when did the anti smacking law come in nz,anti-smacking bill,"The anti-smacking law in New Zealand, officially known as the Crimes (Substituted Section 59) Amendment Act 2007, came into effect in June 2007.",True,gpt4
3217,what's the dwarf's name in game of thrones,Tyrion Lannister,"The dwarf's name in ""Game of Thrones"" is Tyrion Lannister.",True,gpt4
3218,who plays christian in 50 shades of grey,"James ""Jamie"" Dornull","Christian Grey in ""50 Shades of Grey"" is played by Jamie Dornull.",True,gpt4
3219,who plays ser davos in game of thrones,Liam Cunningham,"Ser Davos Seaworth in ""Game of Thrones"" is played by Liam Cunningham.",True,gpt4
3220,who hit the first home run in the houston astrodome,Mickey Mantle,"Mickey Mantle hit the first home run in the Houston Astrodome on April 9, 1965.",True,gpt4
3222,whats the movie called with justin timberlake and time,In Time,"The movie starring Justin Timberlake where time is a currency is called ""In Time.""",True,gpt4
3223,who wrote the poem for whom the bell tolls,Ernest Hemingway,"The poem ""For Whom the Bell Tolls"" is by John Donne. Ernest Hemingway titled his novel after the poem's line.",True,gpt4
3224,where did the idea of a unicorn come from,Greek writers of natural history,"The idea of unicorns dates back to ancient civilizations. They are mentioned in ancient Chinese, Greek, and other texts. They were often described as wild, untamable animals, with a single horn.",False,gpt4
3225,which battle ended britain's support for the south,Battle of Antietam,The Battle of Antietam (or the Battle of Sharpsburg) is often cited as a turning point that dissuaded Britain from intervening on behalf of the South during the American Civil War.,True,gpt4
3226,the atomic number of indium which belongs to 5th period is,49,Indium has the atomic number 49.,True,gpt4
3227,what percentage of sunlight is captured by plants to convert it into food energy,45%,Plants typically capture about 1% to 2% of the sunlight's energy and convert it into food energy through photosynthesis.,False,gpt4
3228,what is the number of total presidential electoral votes,538,There are a total of 538 electoral votes in the U.S. presidential election system.,True,gpt4
3229,where does fungi go on a food web,the end,"Fungi, as decomposers, would be placed alongside bacteria in a food web, breaking down dead organic matter and returning nutrients to the soil.",True,gpt4
3230,who plays noah newman on the young and the restless,Robert Gillespie Adamson IV,"As of September 2021, Noah Newman on ""The Young and the Restless"" has been played by several actors throughout the years, with Robert Adamson being the most recent notable portrayal.",False,gpt4
3231,when did the botswana currency first come into circulation,1976,"The Botswana currency, the Pula, first came into circulation on August 23, 1976.",True,gpt4
3232,when did television come out in the us,"928,","The first public demonstration of television was in the 1920s, but television became more widespread in the US during the late 1940s and early 1950s.",True,gpt4
3233,who plays on the tv show the resident,Merrin Dungey,"""The Resident"" TV show features actors like Matt Czuchry, Emily VanCamp, Manish Dayal, Shaunette Renée Wilson, and Bruce Greenwood, among others.",True,gpt4
3234,who is the real killer in basic instinct 2,Catherine Tramell,"In ""Basic Instinct 2"", the real killer is revealed to be Catherine Tramell, the same character from the first movie.",True,gpt4
3236,where did the legend of the easter bunny come from,German Lutherans,"The legend of the Easter Bunny is believed to have originated among German Lutherans, where the ""Easter Hare"" would judge whether children had been good or bad and bring colored eggs to the good ones.",True,gpt4
3237,which material is the heaviest in term of density,Osmium,Osmium and iridium are two of the densest naturally occurring materials.,True,gpt4
3238,when does star trek discovery air on tv,"September 19, 2017","""Star Trek: Discovery"" premiered on September 24, 2017, on CBS and moved to CBS All Access (now called Paramount+) for subsequent episodes.",False,gpt4
3239,when was the last god of war made,2018,"As of September 2021, the latest ""God of War"" game was released in 2018 for the PlayStation 4.",True,gpt4
3241,when did the broncos win the super bowl,1998,The Denver Broncos won Super Bowl 50 in February 2016.,False,gpt4
3242,what awards did the curious case of benjamin button win,Best Makeup,"""The Curious Case of Benjamin Button"" (2008) won three Academy Awards: Best Art Direction, Best Makeup, and Best Visual Effects.",True,gpt4
3243,when is the running of the bulls held in spain,6–14 July,"The Running of the Bulls is held during the festival of San Fermín in Pamplona, Spain, from July 7th to 14th each year.",False,gpt4
3245,when do you get your white coat in pharmacy school,before the first year begins,"The exact time for the white coat ceremony in pharmacy schools may vary, but it often occurs either at the beginning or the end of the first professional year.",False,gpt4
3246,where do they film take me out fernulldo's,Club Bijou on Chapel Street,"The fictional ""Fernulldo's"" from the UK show ""Take Me Out"" is filmed in Puerto de la Cruz, Tenerife.",True,gpt4
3249,who won the medals in men's figure skating 2018,Yuzuru Hanyu,"Medals in men's figure skating 2018:

Gold: Yuzuru Hanyu (Japan)
Silver: Shoma Uno (Japan)
Bronze: Javier Fernández (Spain)",True,gpt4
3250,the first permanent european settlement on future united states soil was located where,Jamestown,"First permanent European settlement: The first permanent European settlement on future United States soil was St. Augustine, Florida, established by the Spanish in 1565.",True,gpt4
3251,who played violet in a series of unfortunate events netflix,Malina Weissman,Violet in A Series of Unfortunate Events (Netflix): Malina Weissman played the role of Violet Baudelaire.,True,gpt4
3252,who played the mom in the partridge family,Shirley Mae Jones,"Mom in The Partridge Family: Shirley Jones played the mother, Shirley Partridge.",True,gpt4
3253,star wars episode ii attack of the clones characters,Chancellor Palpatine,"Star Wars Episode II: Attack of the Clones characters: Some of the main characters include Anakin Skywalker, Padmé Amidala, Obi-Wan Kenobi, Yoda, Mace Windu, Count Dooku, Jango Fett, and Chancellor Palpatine.",True,gpt4
3254,who plays dawn on nicky ricky dicky and dawn,Lizzy Greene,"Dawn in Nicky, Ricky, Dicky & Dawn: Lizzy Greene played the role of Dawn.",True,gpt4
3255,who played tom in four weddings and a funeral,James Fleet,Tom in Four Weddings and a Funeral: James Fleet played Tom.,True,gpt4
3256,who directed the iconic animated short educational film ek anek aur ekta,Vijaya Mulay,"Director of ""Ek Anek Aur Ekta"": The film was produced by Vijaya Mulay.",True,gpt4
3257,is greenland part of europe or north america,North America,"Greenland's continental association: Greenland is geographically part of North America, but politically and culturally it's associated with Europe due to its relationship with Denmark.",True,gpt4
3258,what age do you need to be to buy a bb gun,18,"Age to buy a BB gun: This varies by jurisdiction. In many places in the U.S., you must be 18 or older to purchase a BB gun, but local laws can vary.",True,gpt4
3259,when did jelly beans became associated with easter,during the 1930s,Jelly beans and Easter: Jelly beans became associated with Easter in the United States in the early 20th century.,True,gpt4
