,question,golden_answer,answer,judge,model
2815,when did australia 2 win the america's cup,1983,1983,True,fid
2816,where do the maple leafs play hockey in toronto,Air Canada Centre,Scotiabank Arena,False,fid
2817,who is hosting e live from the red carpet,Ryan Seacrest,Ryan Seacrest,True,fid
2818,who plays the voice of chucky in seed of chucky,Brad Dourif,Brad Dourif,True,fid
2819,when does season 8 for blue bloods start,"September 29, 2017","September 29, 2017",True,fid
2820,mainland greece is a body of land with water on three sides called,peninsular,peninsular,True,fid
2821,where did the jungle book story come from,English author Rudyard Kipling,India,False,fid
2822,who does stefan marry in the vampire diaries,Caroline Forbes,Elena Gilbert,False,fid
2823,when does middle-earth shadow of mordor come out,September 2014,"September 30, 2014",True,fid
2824,when does the black panther movie soundtrack come out,"February 9, 2018","February 9, 2018",True,fid
2825,who is singing in something just like this,Chris Martin,Chris Martin,True,fid
2826,created propaganda to support the war effort & encourage the sale of war bonds,the government,The War Advertising Council,True,fid
2827,what is the meaning of molech in the bible,king,a king,True,fid
2828,different ways to say bless you in french,à tes,à vos souhaits,True,fid
2829,who wrote the song fly me to the moon,Bart Howard,Bart Howard,True,fid
2830,who discovered one of the first taxonomic classification schemes,Swedish botanist Carl Linnaeus,Carl Linnaeus,True,fid
2831,who sings in everybody dies in their nightmares,XXXTentacion,Iggy Pop,False,fid
2832,where does this season's survivor take place,"Mamanuca Islands, Fiji",Fiji,True,fid
2833,when was the first election held in india,1951–52,1951–52,True,fid
2834,what age do you have to be to buy cigarettes in california,21,21,True,fid
2835,what is the term of an official in the house of representatives,Two years,two years,True,fid
2836,where was the first t20 cricket match played,Lord's,13 June 2003,False,fid
2837,which us ship was captured off the coast of massachusetts by the british,USS Chesapeake,"the ""Whydah""",False,fid
2838,who came up with the initial concept of protons and neutrons,Dmitri Ivanenko,Ernest Rutherford,False,fid
2840,when is season 4 of flash coming out,"October 10, 2017","October 10, 2017",True,fid
2841,who sang for lee bowman in my dream is yours,Hal Derwin,Doris Day,False,fid
2842,role of malonyl coa in fatty acid synthesis,chain elongation,chain elongation,True,fid
2843,who said some are born great in twelfth night,Malvolio,Shakespeare,False,fid
2844,what episode does goku give up against cell,165,25,False,fid
2845,how many wins does tiger woods have on the pga tour,79,80,False,fid
2846,where is simple squamous epithelium found in the body,alveoli,alveoli,True,fid
2847,when did the crucifix become the symbol of christianity,the 4th century,the 4th century,True,fid
2848,who wrote the song rainy days and mondays,Paul Williams,Paul Williams,True,fid
2849,why wasnt agent matthews in miss congeniality 2,relocated to Miami,dumped,False,fid
2850,who played nicky on the drew carey show,Kate Walsh,Kate Walsh,True,fid
2851,who designed the traffic circle in long beach ca,German engineer Werner Ruchti,German engineer Werner Ruchti,True,fid
2852,the first vice president of india who become the president letter was,Sarvepalli Radhakrishnull,Sarvepalli Radhakrishnull,True,fid
2853,what type of tale is the pardoner's tale,a moral tale,moral,True,fid
2854,who scored fastest 10000 runs in test cricket,Sachin Tendulkar,Sachin Tendulkar,True,fid
2855,when did red dead redemption 1 come out,"May 18, 2010","May 18, 2010",True,fid
2856,when was the first driver's license required,1 January 1904,1 January 1904,True,fid
2857,list of books written by abul kalam azad,India Wins Freedom,India Wins Freedom,True,fid
2858,who is next in line to inherit the british throne,"Charles, Prince of Wales","Charles, Prince of Wales",True,fid
2861,what does the c stand for chrysler 300c,coupe,Chrysler 300C,False,fid
2862,how many ammendments to the constitution have there been,Twenty-seven,Twenty-seven,True,fid
2864,original cast of natasha pierre and the great comet of 1812,Dave Malloy,Dave Malloy,True,fid
2865,who sang smoke gets in your eyes first,Tamara Drasin,Tamara Drasin,True,fid
2866,what are the main crops grown in the united states,Corn,Corn,True,fid
2867,who is the owner of the mandalay bay in vegas,MGM Resorts International,MGM Resorts International,True,fid
2869,what is the shannara chronicles season 2 based on,The Sword of Shannara Trilogy,The Sword of Shannara trilogy,True,fid
2870,who votes in the baseball hall of fame,or the Veterans Committee,the Baseball Writers' Association of America,False,fid
2871,when is season 3 of grace and frankie being released,"March 24, 2017","March 24, 2017",True,fid
2872,who played taylor on the bold and beautiful,Hunter Tylo,Hunter Tylo,True,fid
2873,what do you call initials that stand for something,acronym,acronym,True,fid
2874,who expanded the palace of versailles to its present size,Louis XIV,Louis XIV,True,fid
2875,when did michigan last win a national championship,1989,1997,False,fid
2876,when did holland become involved in world war 2,10 May 1940,10 May 1940,True,fid
2877,when was the first ford f 150 made,1975,1975,True,fid
2878,which philosopher advocated the idea of return to nature,Bacon,Thomas Hobbes,False,fid
2879,when did canada gain independence from great britain,"April 17, 1982",1982,True,fid
2880,who won the oscar for best actor when titanic was nominated,Jack Nicholson,Gloria Stuart,False,fid
2881,what are the spices in chinese 5 spice powder,Sichuan pepper,nutmeg,False,fid
2882,when were birth certificates first issued in the united states,1902,1902,True,fid
2883,when did marley die in a christmas carol,"December 24, 1836","December 24, 1836",True,fid
2884,when was the time the eagles won the superbowl,2017,2017,True,fid
2885,time of the state of the nation address,after 9pm ET,fourth Monday of July,False,fid
2886,what are the ranks in the us navy,E-8s senior chief petty officer,commissioned officers,False,fid
2887,who played charles on when calls the heart,Steve Bacic,Martin Cummins,False,fid
2888,who owns the majority of the us debt,the public,the public,True,fid
2889,where is wake forest located in north carolina,78.51889°W,in the northeast central region,True,fid
2890,what is the movie about six degrees of separation,Six Degrees of Separation,Six Degrees of Separation,True,fid
2891,where is dakar located on the world map,Senegal,Senegal,True,fid
2892,who is credited with the discovery of the neutron,James Chadwick,James Chadwick,True,fid
2893,all of the states in the northeast region,New York,New York,True,fid
2894,where did an independence movement occur because of the congress of vienna,Italy,Poland,False,fid
2895,who played the princess in kingsman secret service,Hanna Alström,Sophie Cookson,False,fid
2896,when did the three little pigs come out,1933,1933,True,fid
2897,where does the term the west come from,the Roman Empire,Germanic,False,fid
2898,who is the first president to be impeached,Andrew Johnson,Andrew Johnson,True,fid
2899,what kind of beer is st pauli girl,Special Dark,St. Pauli Girl Lager,True,fid
2900,when does like cage season 2 come out,"June 22, 2018","June 22, 2018",True,fid
2901,types of skiing in the winter olympics 2018,Slalom,Alpine skiing,False,fid
2902,who played gino in a place to call home,Aldo Mignone,Aldo Mignone,True,fid
2904,when was the south asian association for regional co-operation (saarc) formed,8 December 1985,8 December 1985,True,fid
2907,who wrote the song would i lie to you,Peter Vale,Peter Vale,True,fid
2908,number of films in lord of the rings,three,three,True,fid
2909,is jaffa cakes a biscuit or a cake,Cake,biscuit,False,fid
2910,who does the voice of stewie family guy,Seth MacFarlane,Seth MacFarlane,True,fid
2911,what drug does the mom use in requiem for a dream,weight-loss amphetamines,heroin,False,fid
2912,how long was dark side of the moon number 1,a week,741 weeks,False,fid
2914,who is the actor that plays jt on the young and the restless,Thaddeus Rowe Luckinbill,Thaddeus Rowe Luckinbill,True,fid
2915,when was the first commercial cell phone released,1983,1979,False,fid
2916,who sings the theme song for degrassi the next generation,Jakalope,Alexz Johnson,False,fid
2917,when did the first ice age come out,2002,2002,True,fid
2918,what is a e8 in the marine corps,Master sergeant,Staff Non-commissioned Officers,True,fid
2919,who is given credit for the gnu initiative,Richard Stallman,Richard Stallman,True,fid
2920,who won the 10m air pistol gold medal at commonwealth shooting championship in brisbane australia,Shahzar Rizvi,Jitu Rai,False,fid
2921,who is the lead singer of collective soul,Ed Roland,Ed Roland,True,fid
2924,a drug that might be used in surgery for its amnesic properties is,benzodiazepines,Lorazepam,False,fid
2925,a single period of precession of earth's axis is completed in about,"approximately 26,000 years","approximately 26,000 years",True,fid
2926,who did johnny manziel play college football for,Texas A&M University,Texas A&M University,True,fid
2927,natural resources can be divided into what two categories,Biotic,renewable,False,fid
2928,what is the white stork a symbol for in western culture,bringing babies to new parents,purity,False,fid
2929,india south africa test series 2018 highest runs,286,235,False,fid
2930,the oligodynamic effect is a phenomenon that describes,a biocidal effect of metals,a biocidal effect,False,fid
2932,when do you declare honors in contract bridge,any time after the auction,any time after the auction,True,fid
2935,who played sonny in lemony snicket's a series of unfortunate events,Presley Smith,Presley Smith,True,fid
2936,when was united nations convention on the rights of the child created,20 November 1989,20 November 1989,True,fid
2937,when did we decide to leave the eu,23 June 2016,23 June 2016,True,fid
2939,who plays chummy's mother in call the midwife,Cheryl Campbell,Miranda Hart,False,fid
2940,who created separation of powers and checks and balances,Montesquieu in the Enlightenment,Montesquieu,False,fid
2941,who was the nfl first draft pick 2017,Myles Garrett,Myles Garrett,True,fid
2942,when was nepal declared a secular state in bs,"January 15, 2007","January 15, 2007",True,fid
2943,who took control of jamestown and made new rules that made everyone work,John Smith,John Smith,True,fid
2944,the site of secretion of h+ and cl-,Parietal cells,stomach fundus region,False,fid
2945,when does body temperature tend to be lowest,11 p.m. to 3 a.m.,the second half of the sleep cycle,False,fid
2946,what us state forms the western boundary of montana,Idaho,Idaho,True,fid
2947,what is the pirates of the caribbean in order,Dead Man's Chest,Dead Man's Chest,True,fid
2948,if a piece of music is perceived to have changed key then we say the piece has,transposed,modulation,False,fid
2949,who was allowed to vote in the roman republic,unknown,all citizens,True,fid
2951,blood alcohol concentration means the parts of alcohol in the blood in relation to what,volume of blood,blood alcohol content,False,fid
2952,which greek god flew too close to the sun,Icarus,Icarus,True,fid
2953,when did the song rapper's delight come out,1979,1979,True,fid
2954,when does the stock market open in hong kong,09:15,9:15 am,True,fid
2956,what mlb teams did deion sanders play for,New York Yankees,New York Yankees,True,fid
2957,how much money did the film titanic make,$2.18 billion,$2.19 billion,True,fid
2958,when does it's a wonderful life comes on,Christmas season,Christmas season,True,fid
2959,where does the last name hansen come from,Scandinavian,Scandinavian,True,fid
2960,what is the symbol for christmas in brazil,Nativity scene,Natal Luz,False,fid
2961,who sings she's like the wind lyrics,Patrick Swayze,Patrick Swayze,True,fid
2962,where does the this is us family live,Pittsburgh,Pittsburgh,True,fid
2963,when was the term prime minister first used,1624,17th Century,False,fid
2964,who won the mens single ice skating 2018,Yuzuru Hanyu,Yuzuru Hanyu,True,fid
2965,what is cain and abel software used for,password recovery,password recovery tool,True,fid
2967,what channel is abc on in phoenix arizona,15,15,True,fid
2968,who played jennifer in back to the future,Claudia Grace Wells,Claudia Grace Wells,True,fid
2969,where was the summer olympics held in 2012,London,London,True,fid
2970,who cooks for the president of the united states,White House Executive Chef,White House Executive Chef,True,fid
2971,who was the first indian to be appointed as a judge in the international court of justice,Sir Benegal Narsing Rau,B. N. Rao,True,fid
2972,where was the film coming home for christmas filmed,British Columbia,British Columbia,True,fid
2974,who played the middle sister on full house,Jodie Sweetin,Mary-Kate Olsen,False,fid
2975,a 58-story skyscraper in san francisco is tilting and sinking,Millennium Tower,Millennium Tower,True,fid
2976,when was the first season of when calls the heart,2014,2014,True,fid
2977,who said one man's vulgarity is another's lyric,Justice Harlan,John Marshall Harlan,True,fid
2978,what football player is called the honey badger,Tyrann Devine Mathieu,Tyrann Mathieu,True,fid
2979,how many episodes of the killing on netflix,six,six,True,fid
2980,from whose perspective is the story of all quiet on the western front told,Paul Baumer,Paul,True,fid
2981,who was the person who escaped from alcatraz,John Anglin,John Anglin,True,fid
2982,where does trick or treat for unicef money go,UNICEF's global programing,aiding victims of Hurricane Katrina,False,fid
2983,where is the inscription on the statue of liberty,The New Colossus,base,False,fid
2985,when did i'm coming out come out,"August 22, 1980","August 22, 1980",True,fid
2986,what type of bridge is the charles bridge,a bow bridge,a historic bridge,False,fid
2987,who makes the important government decisions in an autocracy,one person,one person,True,fid
2988,what was the main characteristic of post-world war ii american society,strong economic growth,social,False,fid
2989,which way does the earth orbit the sun,counterclockwise,counterclockwise,True,fid
2990,what is on top of us capitol building,The Statue of Freedom,Statue of Freedom,True,fid
2992,who lasted the longest in the royal rumble,Rey Mysterio,Daniel Bryan,False,fid
2993,what is the largest man made lake in the us,Lake Oahe,Lake Mead,False,fid
2994,gabbar is back is a remake of which telugu movie,Tagore,Tagore,True,fid
2995,who was running as vice president in 1984,George H. W. Bush,Walter Mondale,False,fid
2997,who took the first steps on the moon in 1969,Neil Armstrong,Neil Armstrong,True,fid
2998,state with highest population growth rate in india 2011,Dadra and Nagar Haveli,Uttar Pradesh,False,fid
2999,which city is called the manchester of north india,Ahmedabad,Kanpur,False,fid
3000,who has the power (judicial) to make decisions in courts of law,judges,judges,True,fid
3001,who does the voice of marceline on adventure time,Olivia Olson,Olivia Olson,True,fid
3002,who played truman capote in in cold blood,Philip Seymour Hoffman,Philip Seymour Hoffman,True,fid
3003,the names of the beaches on d day,Omaha Beach,Omaha Beach,True,fid
3004,which is the site of the light dependent reactions of photosynthesis,thylakoid membranes,the stroma,False,fid
3006,who is nebula on guardians of the galaxy,Karen Gillan,Karen Gillan,True,fid
3007,who played desmond doss father in hacksaw ridge,Hugo Weaving,Hugo Weaving,True,fid
3009,when did canada sign the un declaration of indigenous rights,May 2016,May 2016,True,fid
3010,computer based models of real life situation are called,Computer simulation,Computer simulation,True,fid
3011,where does the coral sea meet the pacific ocean,in the east,east,True,fid
3012,who is in charge of new issues not mentioned in the constitution,Congress,the states,False,fid
3013,what type of writing did ancient egypt use,hieroglyphs,Hieroglyphs,True,fid
3014,where is salt mined in the united states,"Avery Island, Louisiana",Kansas,True,fid
3015,who started the guinness book of world records,Sir Hugh Beaver,Ross McWhirter,True,fid
3016,which president supported the creation of the environmental protection agency (epa),Richard Nixon,Richard Nixon,True,fid
3018,who plays the protagonist peter rabbit in the 2018 motion picture release,James Corden,James Corden,True,fid
3019,who sings i'm going to soak up the sun,Sheryl Crow,Sheryl Crow,True,fid
3020,where did the last name edwards come from,Wales,Wales,True,fid
3021,who is mostly responsible for writing the declaration of independence,Thomas Jefferson,Thomas Jefferson,True,fid
3022,who plays the saint of killers on preacher,Graham McTavish,Graham McTavish,True,fid
3023,where does kfc get their chicken in south africa,South Africa,South Africa,True,fid
3024,who does april end up with on parks and rec,Andy,Andy,True,fid
3025,who played dwight's brother on the office,Thomas Middleditch,Thomas Middleditch,True,fid
3026,when was corporal punishment banned in south africa,1997,9 June 1995,False,fid
3027,where was the first colony in north america located,Virginia,Greenland,False,fid
3028,when did sierra nevada brewery open in asheville,2014,2014,True,fid
3029,who plays the mother of howard on big bang theory,Carol Ann Susi,Carol Ann Susi,True,fid
3030,when did the bill of rights come out,1689,1791,False,fid
3031,when do you celebrate birthday if born on feb 29,February 28,February 28,True,fid
3032,what is the coldest it has ever been in antarctica,−128.6 °F,21 July 1983,False,fid
3034,this poster was created to increase support for the war effort.the poster links food rationing to,aiding the war effort,the war effort,True,fid
3035,who was the first coronated king of manipur at kangla,Pakhangba,King Khagemba,False,fid
3036,how many episodes curse of oak island season 5,18,10,False,fid
3038,only player to play for manchester united manchester city liverpool and everton,Peter Andrew Beardsley,Peter Beardsley,True,fid
3039,what is a buckeye the mascot for ohio state university,Anthropomorphic buckeye nut,Brutus Buckeye,False,fid
3041,georgia out of angus thongs and perfect snogging,Georgia Groome,Georgia Groome,True,fid
3042,who has appeared in the most royal rumbles,Shawn Michaels,Ric Flair,False,fid
3043,who sang the song if loving you is wrong i don't want to be right,Luther Ingram,Luther Ingram,True,fid
3045,who built the tower of london in 1066,William the Conqueror,William the Conqueror,True,fid
3046,when did seat belts become law in ontario,"January 1, 1976","January 1, 1976",True,fid
3047,where does the band imagine dragons come from,"Las Vegas, Nevada","Las Vegas, Nevada",True,fid
3048,when is the season finale of designated survivor,"May 16, 2018","May 11, 2018",False,fid
3050,where does the cell spend most of its time in the cell cycle,Interphase,Interphase,True,fid
3051,how many us states currently use capital punishment,31,31,True,fid
3052,who plays yoda in revenge of the sith,Frank Oz,Frank Oz,True,fid
3053,what kind of national legislature did the constitution created,bicameral Congress,the United States Congress,True,fid
3054,where did the california gold rush take place,Northern California,"Coloma, California",True,fid
3055,tumhi ho bandhu sakha tumhi cast real name,Neil Bhatt,Neil Bhatt,True,fid
3056,who plays the dwarf king in the hobbit,Richard Crispin Armitage,Richard Armitage,True,fid
3057,where did they film woody the woodpecker movie,Canada,Canada,True,fid
3058,who presides over the highest criminal court in a district,District Judge,Sessions Judge,True,fid
3059,who sang how long has this been going on song,Ace,Bobbe Arnst,False,fid
3060,when does bill nye saves the world season 2 come out,"December 29, 2017","December 29, 2017",True,fid
3061,when did skiing halfpipe become an olympic event,2014,2014,True,fid
3062,when did the movie princess bride come out,"September 25, 1987","September 25, 1987",True,fid
3063,who is ishani in lies of the heart,Siddharth Arora,Urmi's friend,False,fid
3064,who hung the lanterns in the old north church,Robert Newman,Robert Newman,True,fid
3065,when was the last wolf pack killed in yellowstone,1926,1926,True,fid
3066,when did the vikings first sail and reach britain,6 January 793,793,True,fid
3067,what is the minimum dollar amount for federal court,"$75,000","$250,000",False,fid
3068,where would the group bacteroids likely be found,the human colon,gut,True,fid
3069,who sings i wanna rock'n'roll all night,Kiss,Kiss,True,fid
3070,what is it called when you believe in greek gods,Hellenism,Polytheism,False,fid
3071,who won french open 2017 tennis tournament in men's double category,Ryan Harrison,Ryan Harrison,True,fid
3072,whos jack the ripper in gotham by gaslight,Jacob Packer,Jacob Packer,True,fid
3073,who killed barry allen's mom tv show,the Reverse-Flash,Thawne,True,fid
3074,who won first ancient olympic 200 yard race,Coroebus of Elis,Cynisca,False,fid
3075,who was selected for the 2018 football hall of fame,Brian Urlacher,Brian Urlacher,True,fid
3076,what type of speed does a speedometer measure,instantaneous speed,instantaneous speed,True,fid
3077,what is the name of the lymphatic vessels located in the small intestine,lacteals,lacteals,True,fid
3078,the inner sanctuary of the parthenon where the statue of athena is located in known as the,cella,The cella,True,fid
3079,what is the emblematic rhythm of dominican republic,merengue,merengue,True,fid
3080,who voiced mewtwo in pokemon the first movie,Philip Bartlett,Philip Bartlett,True,fid
3081,who wrote the theme song to law and order,Mike Post,Mike Post,True,fid
3082,most of new zealands land supports which economic activity,Pastoral farming,pastoral farming,True,fid
3084,what was the original purpose of the kremlin,the tsar's Moscow residence,guard city,False,fid
3085,when is the opening ceremonies of the olympics 2018,9 February 2018,9 February 2018,True,fid
3086,who sang theme song for dukes of hazard,Waylon Jennings,Waylon Jennings,True,fid
3087,points on a sphere or angles in a circle are measured in units called,radians,radians,True,fid
3088,what is the year round weather in dubai,tropical desert climate,warm and sunny,False,fid
3089,when did john hart play the lone ranger,from 1952 until 1953,1952,True,fid
3090,published a treatise on perspective della pitture (or on painting) in 1435,Leon Battista Alberti,Leon Battista Alberti,True,fid
3091,who sings you're welcome in moana credits,Dwayne Johnson,Dwayne Johnson,True,fid
3092,who is the coach for the ottawa senators,Guy Boucher,Troy Mann,False,fid
3093,where was the remake of dirty dancing filmed,High Hampton Inn in Cashiers,"Old San Juan, Puerto Rico",False,fid
3094,when did sussex split into east and west,1832,1974,False,fid
3095,who does the voice of the gorilla in the movie sing,Taron Egerton,Seth MacFarlane,False,fid
3096,who was suite judy blue eyes written about,singer,Stacy Keach,False,fid
3097,when did a wrinkle in time start filming,"November 2, 2016","November 2, 2016",True,fid
3099,who played shmuel in the boy in the striped pyjamas,Jack Scanlon,Jack Scanlon,True,fid
3100,what color pages in the emergency response guidebook (erg) list compounds by name,blue,blue,True,fid
3101,who developed the concept of total quality management,W. Edwards Deming,Armand V. Feigenbaum,False,fid
3103,this inventor co-created the film fred ott’s sneeze,Fred Ott,Thomas Edison,True,fid
3104,who sings what the world needs now in boss baby,Missi Hale,Alec Baldwin,False,fid
3105,who won the most medals at the 2014 winter olympics,Russia,Russia,True,fid
3106,who determines the rules of the us house and us senate,United States Senate,Each chamber,False,fid
3107,who won britain's next top model 2016,Chloe Keenull,Chloe Keenull,True,fid
3108,when did las vegas become a gambling town,1931,1931,True,fid
3110,list the seven gifts of the holy spirit,wisdom,wisdom,True,fid
3111,where is beijing located on the world map,northern China,East Asia,False,fid
3112,when did the legal drinking age changed to 21,By mid-1988,1984,False,fid
3114,where does the spinal cord become cauda equina,L1 or L2,the lumbar region,False,fid
3115,when did clifford the big red dog first air on tv,"September 4, 2000","September 4, 2000",True,fid
3117,what was guantanamo bay before it was a prison,Guantanamo Bay Naval Base,a naval base,True,fid
3118,who was the 19th c. artist who was both painter and graphic designer,René Georges Hermann-Paul,Edgar Miller,False,fid
3119,what is dj's boyfriends name on full house,Steve Hale,Steve Hale,True,fid
3120,who plays brad pitt's daughter in moneyball,Kerris Lilla Dorsey,Kerris Dorsey,True,fid
3121,who won season 2 of real chance of love,Jackie DaFonseca,Spanish Fly,False,fid
3122,where did huntington's disease get its name,the physician George Huntington,George Huntington,True,fid
3124,turkey stuffed with a duck stuffed with a chicken,Turducken,Turducken,True,fid
3125,who won the first season of america's got talent,Bianca Ryan,Bianca Ryan,True,fid
3129,when did ga state get a football team,2010,2010,True,fid
3131,who plays heather in beauty and the beast,Nicole Gale Anderson,Nicole Gale Anderson,True,fid
3132,who is the head of the department of homeland security 2017,Kirstjen Nielsen,Kirstjen Nielsen,True,fid
3134,who wore number 7 for the green bay packers,Don Majkowski,Don Majkowski,True,fid
3135,how long did the democrats control the house and senate,57 yrs,35 years,True,fid
3136,who can be called a man of god,beloved religious leaders,Jesus,False,fid
3137,a system of fortifications along france's border,Maginot Line,Maginot Line,True,fid
3138,who wrote ain't living long like this,Rodney Crowell,Rodney Crowell,True,fid
3139,what is the name of the skin between your nostrils,the nasal septum,The rhinarium,False,fid
3140,what is the biggest town in west virginia,Charleston,Charleston,True,fid
3141,when does monday night raw come on hulu,the following day,"January 4, 2018",False,fid
3142,who become ceo of wipro company in 2016,Abid Ali Neemuchwala,Abid Ali Neemuchwala,True,fid
3143,what is the breakdown product formed when one phosphate group is removed from atp,adenosine diphosphate (ADP),ADP,True,fid
3144,ahana from dil sambhal ja zara real name,Smriti Kalra,Smiriti Kalra,True,fid
3145,to transplant a nucleus from one cell to another cell a scientist would use,somatic cell nuclear transfer,somatic cell nuclear transfer,True,fid
3146,what does a bull shark tooth look like,needle-like,needle-like,True,fid
3147,who played the girl in my two dads,Staci Keanull,Staci Keanull,True,fid
3148,what type of planet is neptune known as,giant,giant planet,True,fid
3150,how many gallons of water in the gulf of mexico,660 quadrillion US gallons,660 quadrillion US gallons,True,fid
3152,who is given credit for inventing the aqua lung,Émile Gagnull,Émile Gagnull,True,fid
3153,where did the name huey helicopter come from,originally designated HU-1,Bell Helicopter,False,fid
3154,when did dragon ball super tournament of power start,"February 19, 2017","February 26, 1986",False,fid
3155,when was it was not death for i stood up published,1890,"September 27, 2005",False,fid
3156,what is the definition of the name thomas,twin,twin,True,fid
3157,actress who plays penelope garcia on criminal minds,Kirsten Simone Vangsness,Kirsten Simone Vangsness,True,fid
3159,why did kevin can't wait wife leave the show,creative reasons,unspecified creative reasons,True,fid
3160,when did season 4 of glee come out,"September 13, 2012","September 13, 2012",True,fid
3161,who were the major countries involved in the cold war,the United States,the United States,True,fid
3162,what is the main use of the eiffel tower in modern times,visited paid monument,radio transmissions,False,fid
3163,sweet leavened bread prepared for easter in romania,Cozonac,Cozonac,True,fid
3164,chief ministers of tamil nadu mentioned on wikipedia,Ramakrishna Ranga Rao,Edappadi K. Palanisamy,False,fid
3165,who played solomon in little house on the prairie,Todd Bridges,Michael Landon,False,fid
3166,who got the first arjun award in athletics,Gurbachan Singh Randhawa,Charles Borromeo,False,fid
3167,what is the genus of a bald eagle,Haliaeetus,Haliaeetus,True,fid
3168,who directed the best years of our lives,William Wyler,William Wyler,True,fid
3169,which british city is farthest from the sea,Coton in the Elms,Coton in the Elms,True,fid
3170,how many characters are present in icd-10 codes,7,seven,True,fid
3171,which layer of the meninges is connected to the brain,The pia mater,The pia mater,True,fid
3172,who was first governor general of british india,Warren Hastings,Warren Hastings,True,fid
3173,where is the heart of palm on a palm tree,inner core and growing bud,inner core,True,fid
3175,who made the poppies at tower of london,Paul Cummins,Paul Cummins,True,fid
3176,what is the inner core of the earth made from,iron–nickel alloy,iron–nickel alloy,True,fid
3177,where did the british army launch a successful invasion in 1776,New York,New York City,True,fid
3178,who wrote the guitar solo in beat it,Eddie Van Halen,Eddie Van Halen,True,fid
3179,who was the first executive president of guyana,Forbes Burnham,Forbes Burnham,True,fid
3180,who plays sven in the santa clarita diet,Leo Howard,Timothy Olyphant,False,fid
3181,term limits for house of representatives and senate,Unlimited six-year terms,six-year terms,True,fid
3182,who hosted and won the inagural world cup,Uruguay,Uruguay,True,fid
3183,iupac name of element with atomic number 107,Bohrium,bohrium,True,fid
3184,when does boomer find out she a cylon,Kobol's Last Gleaming,Downloaded,False,fid
3185,who wrote the treasure of the sierra madre,B. Traven,B. Traven,True,fid
3186,what was the name of darth vader star destroyer,Devastator,Executor,False,fid
3187,what is the female lion called in lion king,Nala,Nala,True,fid
3188,how many seasons are in star wars the clone wars,6,6,True,fid
3189,who sings gone gone gone she been gone so long,Chilliwack,Kelly Clarkson,False,fid
3190,what does the air gap do on a dishwasher,backflow prevention,back-flow prevention,True,fid
3191,who does bryce dallas howard play in the grinch,Surprised Who,Max,False,fid
3192,where does dividends go on cash flow statement,the finullcing activities section,operating activities,False,fid
3193,what is the 180 degree line of longitude called,antimeridian,antimeridian,True,fid
3194,north carolina delegate to the second continental congress,Timothy Bloodworth,John Penn,False,fid
3195,who played the face in the a team,Dirk Benedict,Dirk Benedict,True,fid
3197,when are you considered under the poverty line,"US$11,770",between ages 25 and 75,False,fid
3198,who wrote if i were a boy reba or beyonce,BC Jean,BC Jean,True,fid
3200,when did world war one begin and end,28 July 1914,28 July 1914,True,fid
3201,who is opening for little mix glory days tour,Louisa Johnson,Louisa Johnson,True,fid
3202,when does the flash season 4 episode 3 air,"October 24, 2017","October 10, 2017",False,fid
3204,who did the broncos beat in the super bowl,Carolina Panthers,Carolina Panthers,True,fid
3205,when does zay come to girl meets world,"May 13, 2015","""The Secret Garden""",False,fid
3206,who designed the earth day flag in 1969,John McConnell,John McConnell,True,fid
3207,the length and direction of a straight line between two locations or positions,displacement,distance,False,fid
3208,who played nathan scott on one tree hill,James Martin Lafferty,James Martin Lafferty,True,fid
3209,how much money did it cost to make gta v,137,approximately $100 million,False,fid
3210,who plays manny in diary of a wimpy kid,Connor and Owen Fielding,Owen Fielding,True,fid
3212,who plays the woodsman in over the garden wall,Christopher Lloyd,Christopher Lloyd,True,fid
3213,who played anna in once upon a time,Elizabeth Dean Lail,Elizabeth Dean Lail,True,fid
3214,who made possible the first reproduction of the human voice on the phonograph,Thomas Alva Edison,Thomas Alva Edison,True,fid
3215,when did american idol end the first time,"April 7, 2016","April 7, 2016",True,fid
3216,when did the anti smacking law come in nz,21 June 2007,21 June 2007,True,fid
3217,what's the dwarf's name in game of thrones,Tyrion Lannister,Tyrion Lannister,True,fid
3218,who plays christian in 50 shades of grey,"James ""Jamie"" Dornull",James Dornull,True,fid
3219,who plays ser davos in game of thrones,Liam Cunningham,Liam Cunningham,True,fid
3220,who hit the first home run in the houston astrodome,Mickey Mantle,Mickey Mantle,True,fid
3222,whats the movie called with justin timberlake and time,In Time,In Time,True,fid
3223,who wrote the poem for whom the bell tolls,Ernest Hemingway,Ernest Hemingway,True,fid
3224,where did the idea of a unicorn come from,Greek writers of natural history,ancient seals of the Indus Valley Civilization,False,fid
3225,which battle ended britain's support for the south,Battle of Antietam,The Siege of Yorktown,False,fid
3226,the atomic number of indium which belongs to 5th period is,49,49,True,fid
3227,what percentage of sunlight is captured by plants to convert it into food energy,45%,1%,False,fid
3228,what is the number of total presidential electoral votes,538,538,True,fid
3229,where does fungi go on a food web,decomposers,decomposers,True,fid
3230,who plays noah newman on the young and the restless,Robert Gillespie Adamson IV,Robert Adamson,True,fid
3231,when did the botswana currency first come into circulation,1976,1976,True,fid
3232,when did television come out in the us,"928,","July 1, 1941",False,fid
3233,who plays on the tv show the resident,Emily VanCamp,Emily VanCamp,True,fid
3234,who is the real killer in basic instinct 2,Catherine Tramell,Catherine Tramell,True,fid
